x,y,ground_truth
-25.549137,-21.701159,UX
-29.317303,-8.373897,UX
-27.020985,-21.07372,UX
15.355303,-6.6314797,Seminar
27.09866,1.2840816,Seminar
19.22184,-16.724363,Seminar
18.252993,-17.307022,Seminar
27.63754,8.123473,Seminar
-6.76478,2.5160677,Seminar
-6.06766,3.000081,Seminar
44.894917,-11.321486,Seminar
41.78114,-17.03317,Seminar
15.662748,-0.8191775,Seminar
51.895847,-9.783506,Seminar
34.4557,-11.246413,Seminar
30.921423,-13.847906,Imaginative entry
11.914698,-4.2342224,Seminar
10.559609,2.8112257,Seminar
46.509068,3.542253,Seminar
-6.547762,3.35424,Seminar
-13.8719,2.0347273,Seminar
48.795273,-15.3184805,Seminar
30.011312,-12.819466,Seminar
30.036407,-12.966796,Seminar
29.20453,-9.482317,Seminar
-9.228849,-14.009536,Seminar
-11.246672,-12.634167,Seminar
-13.032971,2.653464,Social
-12.099396,-12.221493,Seminar
-0.5108771,-15.252107,Seminar
-10.433031,6.3632956,Social
-9.658136,-13.250622,Seminar
29.025475,-15.14072,Seminar
25.352146,11.866464,Seminar
34.35267,1.7338932,Seminar
46.695053,-14.352294,Seminar
31.335718,3.1364338,Seminar
33.237,6.3035765,Seminar
35.02166,-3.1077251,Seminar
16.055622,-2.5875008,Seminar
35.219627,-3.6988616,Seminar
31.091597,7.1673837,Seminar
43.913704,-13.998866,Seminar
19.916569,6.685553,Seminar
44.132835,-11.913218,Seminar
